dite,skolka,poradi
2324,102,6
2324,36,7
2324,128,8
2324,63,9
2324,88,10
2324,115,11
2324,90,12
2324,6,13
2324,67,14
2324,113,15
2324,0,16
2324,91,17
2324,57,18
2324,64,19
2324,134,20
2324,69,21
2324,21,22
2324,132,23
2324,106,24
2324,103,25
2324,83,26
2324,13,27
2324,79,28
2324,93,29
2324,43,30
2324,75,31
2324,73,32
2324,68,33
2324,58,34
2324,65,35
2324,108,36
2324,55,37
2324,23,38
2324,98,39
2324,62,40
2324,85,41
2324,129,42
2324,89,43
2324,1,44
2324,46,45
2324,127,46
2324,110,47
2324,94,48
2324,20,49
2324,51,50
2324,25,51
2324,32,52
2324,119,53
2324,54,54
2324,116,55
2324,104,56
2324,77,57
2324,96,58
2324,92,59
2324,125,60
2324,99,61
2324,61,62
2324,84,63
2324,97,64
2324,80,65
2324,82,66
2324,2,67
2324,74,68
2324,70,69
2324,35,70
2324,122,71
2324,29,72
2324,130,73
2324,123,74
2324,78,75
2324,12,76
2324,10,77
2324,112,78
2324,41,79
2324,126,80
2324,52,81
2324,9,82
2324,5,83
2324,42,84
2324,76,85
2324,3,86
2324,17,87
2325,74,1
2325,34,2
2325,70,3
2325,48,4
2325,110,5
2325,50,6
2325,17,7
2325,94,8
2325,124,9
2325,81,10
2325,20,11
2325,109,12
2325,107,13
2325,44,14
2325,122,15
2325,36,16
2325,29,17
2325,25,18
2325,32,19
2325,63,20
2325,59,21
2325,40,22
2325,123,23
2325,10,24
2325,58,25
2325,115,26
2325,88,27
2325,65,28
2325,90,29
2325,54,30
2325,6,31
2325,108,32
2325,67,33
2325,77,34
2325,55,35
2325,38,36
2325,126,37
2325,111,38
2325,105,39
2325,28,40
2325,96,41
2325,92,42
2325,71,43
2325,9,44
2325,47,45
2325,84,46
2325,114,47
2325,45,48
2325,57,49
2325,98,50
2325,120,51
2325,62,52
2325,85,53
2325,13,54
2325,15,55
2325,8,56
2325,21,57
2325,129,58
2325,132,59
2325,106,60
2325,103,61
2325,46,62
2325,76,63
2325,79,64
2325,2,65
2325,16,66
2325,27,67
2326,33,1
2326,100,2
2326,50,3
2326,95,4
2326,14,5
2326,102,6
2326,36,7
2326,63,8
2326,115,9
2326,131,10
2326,118,11
2326,6,12
2326,113,13
2326,18,14
2326,38,15
2326,105,16
2326,28,17
2326,114,18
2326,57,19
2326,64,20
2326,134,21
2326,69,22
2326,15,23
2326,132,24
2326,106,25
2326,13,26
2326,79,27
2326,87,28
2326,19,29
2326,135,30
2326,60,31
2326,43,32
2326,75,33
2326,73,34
2326,58,35
2326,65,36
2326,72,37
2326,108,38
2326,55,39
2326,7,40
2326,8,41
2326,37,42
2326,1,43
2326,46,44
2326,127,45
2326,110,46
2326,20,47
2326,51,48
2326,107,49
2326,44,50
2326,25,51
2326,32,52
2326,119,53
2326,133,54
2326,104,55
2326,11,56
2326,77,57
2326,111,58
2326,56,59
2326,92,60
2326,53,61
2326,39,62
2326,82,63
2326,30,64
2326,2,65
2326,74,66
2326,70,67
2326,48,68
2326,66,69
2326,35,70
2326,101,71
2326,124,72
2326,40,73
2326,10,74
2326,12,75
2326,78,76
2326,112,77
2326,136,78
2326,26,79
2326,52,80
2326,41,81
2326,126,82
2326,47,83
2326,42,84
2326,76,85
2326,16,86
2326,17,87
2327,33,1
2327,101,2
2327,50,3
2327,51,4
2327,44,5
2327,25,6
2327,32,7
2327,133,8
2327,68,9
2327,90,10
2327,108,11
2327,111,12
2327,0,13
2327,120,14
2327,42,15
2327,69,16
2327,24,17
2327,106,18
2327,49,19
2327,13,20
2328,34,1
2328,100,2
2328,4,3
2328,14,4
2328,109,5
2328,36,6
2328,88,7
2328,115,8
2328,90,9
2328,6,10
2328,18,11
2328,0,12
2328,105,13
2328,71,14
2328,64,15
2328,134,16
2328,15,17
2328,106,18
2328,103,19
2328,83,20
2328,13,21
2328,79,22
2328,87,23
2328,93,24
2328,135,25
2328,60,26
2328,43,27
2328,75,28
2328,73,29
2328,68,30
2328,58,31
2328,65,32
2328,72,33
2328,55,34
2328,7,35
2328,22,36
2328,98,37
2328,86,38
2328,31,39
2328,62,40
2328,37,41
2328,8,42
2328,1,43
2328,94,44
2328,20,45
2328,51,46
2328,107,47
2328,44,48
2328,25,49
2328,32,50
2328,133,51
2328,54,52
2328,116,53
2328,104,54
2328,77,55
2328,92,56
2328,125,57
2328,99,58
2328,84,59
2328,97,60
2328,120,61
2328,80,62
2328,24,63
2328,39,64
2328,30,65
2328,82,66
2328,2,67
2328,70,68
2328,48,69
2328,35,70
2328,78,71
2328,12,72
2328,26,73
2328,41,74
2328,126,75
2328,9,76
2328,47,77
2328,49,78
2328,16,79
2329,33,1
2329,34,2
2329,50,3
2329,4,4
2329,95,5
2329,81,6
2329,14,7
2329,36,8
2329,128,9
2329,63,10
2329,131,11
2329,90,12
2329,118,13
2329,6,14
2329,113,15
2329,18,16
2329,38,17
2329,71,18
2329,57,19
2329,64,20
2329,134,21
2329,69,22
2329,132,23
2329,106,24
2329,103,25
2329,13,26
2329,79,27
2329,87,28
2329,93,29
2329,19,30
2329,121,31
2329,60,32
2329,75,33
2329,59,34
2329,68,35
2329,58,36
2329,72,37
2329,108,38
2329,7,39
2329,22,40
2329,86,41
2329,62,42
2329,85,43
2329,37,44
2329,8,45
2329,129,46
2329,89,47
2329,1,48
2329,46,49
2329,127,50
2329,20,51
2329,51,52
2329,107,53
2329,32,54
2329,133,55
2329,54,56
2329,116,57
2329,77,58
2329,111,59
2329,96,60
2329,99,61
2329,84,62
2329,97,63
2329,80,64
2329,24,65
2329,82,66
2329,30,67
2329,2,68
2329,27,69
2329,70,70
2329,48,71
2329,35,72
2329,101,73
2329,124,74
2329,130,75
2329,40,76
2329,123,77
2329,10,78
2329,112,79
2329,117,80
2329,41,81
2329,52,82
2329,136,83
2329,9,84
2329,45,85
2329,5,86
2329,49,87
2329,3,88
2329,16,89
2329,17,90
2330,44,1
2330,45,2
2330,129,3
2331,74,1
2331,34,2
2331,70,3
2331,48,4
2331,35,5
2331,19,6
2331,124,7
2331,94,8
2331,135,9
2331,109,10
2331,51,11
2331,107,12
2331,102,13
2331,122,14
2331,60,15
2331,29,16
2331,128,17
2331,32,18
2331,43,19
2331,59,20
2331,133,21
2331,73,22
2331,68,23
2331,111,24
2331,58,25
2331,10,26
2331,78,27
2331,115,28
2331,54,29
2331,55,30
2331,116,31
2331,108,32
2331,67,33
2331,113,34
2331,77,35
2331,18,36
2331,117,37
2331,26,38
2331,41,39
2331,38,40
2331,136,41
2331,23,42
2331,91,43
2331,105,44
2331,126,45
2331,92,46
2331,7,47
2331,125,48
2331,96,49
2331,71,50
2331,45,51
2331,97,52
2331,98,53
2331,86,54
2331,120,55
2331,31,56
2331,134,57
2331,62,58
2331,42,59
2331,69,60
2331,15,61
2331,24,62
2331,89,63
2331,39,64
2331,30,65
2331,13,66
2331,82,67
2331,79,68
2331,3,69
2331,93,70
2331,17,71
2332,33,1
2332,100,2
2332,66,3
2332,110,4
2332,101,5
2332,50,6
2332,93,7
2332,19,8
2332,26,9
2332,94,10
2332,81,11
2332,51,12
2332,44,13
2332,36,14
2332,60,15
2332,127,16
2332,128,17
2332,25,18
2332,32,19
2332,63,20
2332,119,21
2332,75,22
2332,59,23
2332,73,24
2332,133,25
2332,40,26
2332,123,27
2332,88,28
2332,65,29
2332,72,30
2332,118,31
2332,54,32
2332,3,33
2332,116,34
2332,67,35
2332,77,36
2332,117,37
2332,136,38
2332,52,39
2332,111,40
2332,0,41
2332,23,42
2332,27,43
2332,96,44
2332,105,45
2332,55,46
2332,7,47
2332,56,48
2332,71,49
2332,99,50
2332,9,51
2332,47,52
2332,84,53
2332,45,54
2332,114,55
2332,53,56
2332,86,57
2332,57,58
2332,97,59
2332,64,60
2332,31,61
2332,62,62
2332,134,63
2332,85,64
2332,8,65
2332,132,66
2332,89,67
2332,1,68
2332,39,69
2332,30,70
2332,13,71
2332,79,72
2332,87,73
2332,2,74
2332,16,75
2332,17,76
2333,33,1
2333,4,2
2333,95,3
2333,109,4
2333,14,5
2333,102,6
2333,36,7
2333,128,8
2333,63,9
2333,115,10
2333,6,11
2333,67,12
2333,113,13
2333,18,14
2333,38,15
2333,91,16
2333,28,17
2333,105,18
2333,71,19
2333,114,20
2333,57,21
2333,64,22
2333,134,23
2333,69,24
2333,15,25
2333,106,26
2333,103,27
2333,83,28
2333,87,29
2333,93,30
2333,135,31
2333,121,32
2333,43,33
2333,59,34
2333,75,35
2333,68,36
2333,58,37
2333,65,38
2333,55,39
2333,23,40
2333,22,41
2333,86,42
2333,98,43
2333,31,44
2333,85,45
2333,8,46
2333,129,47
2333,1,48
2333,46,49
2333,110,50
2333,94,51
2333,51,52
2333,25,53
2333,32,54
2333,133,55
2333,54,56
2333,104,57
2333,116,58
2333,11,59
2333,77,60
2333,111,61
2333,99,62
2333,84,63
2333,53,64
2333,120,65
2333,80,66
2333,82,67
2333,30,68
2333,74,69
2333,48,70
2333,66,71
2333,101,72
2333,122,73
2333,123,74
2333,78,75
2333,112,76
2333,26,77
2333,47,78
2333,45,79
2333,5,80
2333,42,81
2333,49,82
2333,76,83
2333,3,84
2333,16,85
2333,17,86
2334,74,1
2334,110,2
2334,19,3
2334,4,4
2334,124,5
2334,94,6
2334,135,7
2334,81,8
2334,51,9
2334,107,10
2334,102,11
2334,122,12
2334,60,13
2334,63,14
2334,119,15
2334,43,16
2334,75,17
2334,59,18
2334,130,19
2334,68,20
2334,133,21
2334,58,22
2334,78,23
2334,88,24
2334,115,25
2334,12,26
2334,65,27
2334,131,28
2334,90,29
2334,16,30
2334,112,31
2334,11,32
2334,136,33
2334,41,34
2334,52,35
2334,126,36
2334,111,37
2334,105,38
2334,28,39
2334,56,40
2334,92,41
2334,96,42
2334,99,43
2334,22,44
2334,61,45
2334,45,46
2334,53,47
2334,97,48
2334,86,49
2334,57,50
2334,64,51
2334,120,52
2334,134,53
2334,62,54
2334,31,55
2334,85,56
2334,76,57
2334,80,58
2334,21,59
2334,8,60
2334,15,61
2334,49,62
2334,103,63
2334,46,64
2334,30,65
2334,39,66
2334,79,67
2334,3,68
2334,93,69
2334,17,70
2335,74,1
2335,70,2
2335,35,3
2335,101,4
2335,50,5
2335,19,6
2335,4,7
2335,94,8
2335,124,9
2335,81,10
2335,135,11
2335,20,12
2335,14,13
2335,109,14
2335,102,15
2335,122,16
2335,121,17
2335,29,18
2335,36,19
2335,128,20
2335,32,21
2335,63,22
2335,75,23
2335,130,24
2335,10,25
2335,88,26
2335,72,27
2335,90,28
2335,131,29
2335,16,30
2335,104,31
2335,116,32
2335,67,33
2335,11,34
2335,77,35
2335,108,36
2335,117,37
2335,41,38
2335,111,39
2335,136,40
2335,0,41
2335,52,42
2335,91,43
2335,38,44
2335,55,45
2335,7,46
2335,125,47
2335,71,48
2335,22,49
2335,47,50
2335,84,51
2335,45,52
2335,114,53
2335,57,54
2335,53,55
2335,98,56
2335,86,57
2335,64,58
2335,134,59
2335,62,60
2335,85,61
2335,80,62
2335,37,63
2335,24,64
2335,103,65
2335,1,66
2335,83,67
2335,49,68
2335,13,69
2335,87,70
2335,2,71
2335,93,72
2335,17,73
2336,74,1
2336,48,2
2336,101,3
2336,4,4
2336,124,5
2336,94,6
2336,14,7
2336,102,8
2336,122,9
2336,121,10
2336,29,11
2336,25,12
2336,73,13
2336,58,14
2336,115,15
2336,118,16
2336,6,17
2336,108,18
2336,136,19
2336,126,20
2336,26,21
2336,105,22
2336,28,23
2336,91,24
2336,7,25
2336,125,26
2336,22,27
2336,84,28
2336,53,29
2336,86,30
2336,120,31
2336,31,32
2336,62,33
2336,134,34
2336,85,35
2336,80,36
2336,42,37
2336,129,38
2336,106,39
2336,89,40
2336,1,41
2336,13,42
2336,79,43
2336,3,44
2336,16,45
2336,17,46
2337,32,1
2337,63,2
2337,43,3
2337,35,4
2337,101,5
2337,19,6
2337,129,7
2337,94,8
2337,65,9
2337,104,10
2337,108,11
2337,112,12
2338,26,1
2338,70,2
2338,42,3
2338,66,4
2338,24,5
2338,12,6
2338,97,7
2338,49,8
2338,109,9
2338,51,10
2338,98,11
2338,120,12
2338,2,13
2338,134,14
2338,127,15
2339,74,1
2339,70,2
2339,48,3
2339,110,4
2339,50,5
2339,19,6
2339,81,7
2339,20,8
2339,14,9
2339,109,10
2339,102,11
2339,121,12
2339,36,13
2339,29,14
2339,127,15
2339,43,16
2339,123,17
2339,78,18
2339,10,19
2339,72,20
2339,6,21
2339,116,22
2339,67,23
2339,113,24
2339,41,25
2339,55,26
2339,111,27
2339,92,28
2339,7,29
2339,125,30
2339,22,31
2339,9,32
2339,84,33
2339,57,34
2339,53,35
2339,86,36
2339,134,37
2339,85,38
2339,42,39
2339,21,40
2339,24,41
2339,129,42
2339,106,43
2339,103,44
2339,1,45
2339,76,46
2339,79,47
2339,3,48
2339,2,49
2339,27,50
2340,34,1
2340,100,2
2340,66,3
2340,35,4
2340,101,5
2340,4,6
2340,94,7
2340,109,8
2340,102,9
2340,29,10
2340,60,11
2340,25,12
2340,63,13
2340,130,14
2340,10,15
2340,88,16
2340,90,17
2340,131,18
2340,118,19
2340,6,20
2340,104,21
2340,116,22
2340,117,23
2340,136,24
2340,52,25
2340,111,26
2340,38,27
2340,55,28
2340,105,29
2340,28,30
2340,0,31
2340,96,32
2340,7,33
2340,92,34
2340,71,35
2340,22,36
2340,47,37
2340,45,38
2340,114,39
2340,57,40
2340,86,41
2340,97,42
2340,53,43
2340,132,44
2340,89,45
2340,46,46
2340,39,47
2340,30,48
2340,82,49
2340,87,50
2340,16,51
2340,27,52
2341,74,1
2341,34,2
2341,70,3
2341,100,4
2341,110,5
2341,19,6
2341,94,7
2341,81,8
2341,135,9
2341,102,10
2341,122,11
2341,36,12
2341,121,13
2341,29,14
2341,127,15
2341,32,16
2341,63,17
2341,43,18
2341,119,19
2341,75,20
2341,130,21
2341,123,22
2341,40,23
2341,78,24
2341,88,25
2341,65,26
2341,72,27
2341,90,28
2341,54,29
2341,3,30
2341,104,31
2341,113,32
2341,26,33
2341,136,34
2341,126,35
2341,0,36
2341,23,37
2341,56,38
2341,125,39
2341,99,40
2341,71,41
2341,47,42
2341,84,43
2341,45,44
2341,114,45
2341,57,46
2341,86,47
2341,64,48
2341,120,49
2341,5,50
2341,134,51
2341,85,52
2341,8,53
2341,15,54
2341,24,55
2341,89,56
2341,106,57
2341,103,58
2341,1,59
2341,82,60
2341,83,61
2341,79,62
2341,87,63
2341,16,64
2341,27,65
2342,33,1
2342,48,2
2342,101,3
2342,50,4
2342,135,5
2342,36,6
2342,128,7
2342,25,8
2342,75,9
2342,59,10
2342,68,11
2342,40,12
2342,78,13
2342,88,14
2342,131,15
2342,108,16
2342,113,17
2342,77,18
2342,26,19
2342,105,20
2342,96,21
2342,125,22
2342,99,23
2342,61,24
2342,84,25
2342,53,26
2342,76,27
2342,80,28
2342,89,29
2342,82,30
2342,13,31
2342,79,32
2342,127,33
2342,2,34
2343,74,1
2343,33,2
2343,70,3
2343,100,4
2343,48,5
2343,34,6
2343,50,7
2343,19,8
2343,4,9
2343,95,10
2343,94,11
2343,81,12
2343,109,13
2343,51,14
2343,102,15
2343,122,16
2343,36,17
2343,63,18
2343,59,19
2343,133,20
2343,40,21
2343,123,22
2343,88,23
2343,115,24
2343,72,25
2343,118,26
2343,6,27
2343,11,28
2343,113,29
2343,52,30
2343,111,31
2343,38,32
2343,0,33
2343,105,34
2343,91,35
2343,22,36
2343,9,37
2343,114,38
2343,86,39
2343,31,40
2343,62,41
2343,85,42
2343,80,43
2343,42,44
2343,132,45
2343,129,46
2343,89,47
2343,106,48
2343,103,49
2343,49,50
2343,79,51
2343,87,52
2343,2,53
2343,16,54
2343,27,55
2344,70,1
2344,100,2
2344,50,3
2344,95,4
2344,102,5
2344,60,6
2344,32,7
2344,119,8
2344,75,9
2344,73,10
2344,58,11
2344,12,12
2344,115,13
2344,88,14
2344,65,15
2344,72,16
2344,108,17
2344,11,18
2344,136,19
2344,52,20
2344,26,21
2344,111,22
2344,55,23
2344,28,24
2344,96,25
2344,92,26
2344,56,27
2344,71,28
2344,22,29
2344,9,30
2344,97,31
2344,64,32
2344,5,33
2344,69,34
2344,8,35
2344,37,36
2344,15,37
2344,132,38
2344,106,39
2344,39,40
2344,46,41
2344,16,42
2345,33,1
2345,100,2
2345,50,3
2345,95,4
2345,102,5
2345,36,6
2345,128,7
2345,90,8
2345,131,9
2345,118,10
2345,6,11
2345,67,12
2345,113,13
2345,18,14
2345,0,15
2345,105,16
2345,91,17
2345,28,18
2345,71,19
2345,57,20
2345,134,21
2345,15,22
2345,132,23
2345,106,24
2345,103,25
2345,13,26
2345,79,27
2345,93,28
2345,19,29
2345,135,30
2345,75,31
2345,59,32
2345,73,33
2345,68,34
2345,58,35
2345,65,36
2345,72,37
2345,55,38
2345,7,39
2345,22,40
2345,98,41
2345,31,42
2345,62,43
2345,85,44
2345,37,45
2345,89,46
2345,127,47
2345,110,48
2345,94,49
2345,51,50
2345,44,51
2345,25,52
2345,119,53
2345,54,54
2345,116,55
2345,77,56
2345,111,57
2345,56,58
2345,120,59
2345,82,60
2345,30,61
2345,2,62
2345,27,63
2345,48,64
2345,66,65
2345,35,66
2345,101,67
2345,124,68
2345,122,69
2345,123,70
2345,78,71
2345,12,72
2345,10,73
2345,112,74
2345,117,75
2345,41,76
2345,26,77
2345,136,78
2345,52,79
2345,9,80
2345,45,81
2345,5,82
2345,42,83
2345,49,84
2346,70,1
2346,48,2
2346,35,3
2346,110,4
2346,101,5
2346,50,6
2346,19,7
2346,94,8
2346,124,9
2346,14,10
2346,102,11
2346,122,12
2346,36,13
2346,60,14
2346,29,15
2346,63,16
2346,75,17
2346,133,18
2346,73,19
2346,123,20
2346,12,21
2346,115,22
2346,72,23
2346,118,24
2346,3,25
2346,87,26
2346,116,27
2346,6,28
2346,11,29
2346,113,30
2346,77,31
2346,18,32
2346,117,33
2346,26,34
2346,111,35
2346,38,36
2346,0,37
2346,27,38
2346,56,39
2346,92,40
2346,71,41
2346,99,42
2346,47,43
2346,84,44
2346,114,45
2346,45,46
2346,57,47
2346,98,48
2346,53,49
2346,120,50
2346,5,51
2346,31,52
2346,134,53
2346,69,54
2346,37,55
2346,24,56
2346,132,57
2346,89,58
2346,1,59
2346,46,60
2346,39,61
2346,13,62
2346,83,63
2346,79,64
2346,127,65
2346,2,66
2346,16,67
2346,17,68
2347,34,1
2347,33,2
2347,100,3
2347,95,4
2347,81,5
2347,20,6
2347,51,7
2347,107,8
2347,122,9
2347,121,10
2347,60,11
2347,29,12
2347,32,13
2347,130,14
2347,68,15
2347,73,16
2347,123,17
2347,115,18
2347,3,19
2347,87,20
2347,116,21
2347,108,22
2347,11,23
2347,77,24
2347,26,25
2347,52,26
2347,91,27
2347,56,28
2347,7,29
2347,9,30
2347,45,31
2347,98,32
2347,86,33
2347,120,34
2347,62,35
2347,8,36
2347,37,37
2347,129,38
2347,89,39
2347,49,40
2347,82,41
2347,39,42
2347,13,43
2347,83,44
2347,127,45
2347,27,46
2348,34,1
2348,100,2
2348,48,3
2348,70,4
2348,35,5
2348,4,6
2348,95,7
2348,94,8
2348,135,9
2348,81,10
2348,107,11
2348,102,12
2348,63,13
2348,43,14
2348,59,15
2348,73,16
2348,68,17
2348,123,18
2348,58,19
2348,78,20
2348,12,21
2348,72,22
2348,90,23
2348,118,24
2348,54,25
2348,3,26
2348,87,27
2348,67,28
2348,11,29
2348,77,30
2348,41,31
2348,52,32
2348,111,33
2348,23,34
2348,28,35
2348,56,36
2348,125,37
2348,99,38
2348,22,39
2348,61,40
2348,53,41
2348,134,42
2348,62,43
2348,85,44
2348,15,45
2348,37,46
2348,24,47
2348,8,48
2348,89,49
2348,106,50
2348,103,51
2348,1,52
2348,83,53
2348,30,54
2348,13,55
2348,127,56
2348,2,57
2348,93,58
2348,17,59
2349,74,1
2349,34,2
2349,101,3
2349,50,4
2349,19,5
2349,107,6
2349,102,7
2349,121,8
2349,127,9
2349,43,10
2349,59,11
2349,133,12
2349,12,13
2349,65,14
2349,6,15
2349,108,16
2349,112,17
2349,18,18
2349,55,19
2349,111,20
2349,57,21
2349,31,22
2349,62,23
2349,69,24
2349,15,25
2349,103,26
2349,1,27
2349,82,28
2349,30,29
2349,87,30
2349,93,31
2350,74,1
2350,117,2
2350,119,3
2350,28,4
2350,72,5
2350,27,6
2351,62,1
2351,63,2
2351,126,3
2351,0,4
2351,69,5
2351,21,6
2351,9,7
2351,72,8
2351,76,9
2351,98,10
2352,33,1
2352,4,2
2352,81,3
2352,14,4
2352,109,5
2352,128,6
2352,63,7
2352,115,8
2352,131,9
2352,6,10
2352,113,11
2352,18,12
2352,105,13
2352,91,14
2352,71,15
2352,57,16
2352,64,17
2352,69,18
2352,15,19
2352,132,20
2352,106,21
2352,103,22
2352,83,23
2352,13,24
2352,79,25
2352,93,26
2352,135,27
2352,121,28
2352,43,29
2352,59,30
2352,73,31
2352,68,32
2352,58,33
2352,72,34
2352,108,35
2352,23,36
2352,22,37
2352,85,38
2352,8,39
2352,37,40
2352,129,41
2352,89,42
2352,1,43
2352,46,44
2352,110,45
2352,94,46
2352,20,47
2352,51,48
2352,107,49
2352,44,50
2352,32,51
2352,119,52
2352,54,53
2352,116,54
2352,104,55
2352,77,56
2352,111,57
2352,92,58
2352,99,59
2352,97,60
2352,120,61
2352,80,62
2352,24,63
2352,82,64
2352,30,65
2352,2,66
2352,27,67
2352,70,68
2352,101,69
2352,124,70
2352,122,71
2352,130,72
2352,123,73
2352,10,74
2352,12,75
2352,136,76
2352,41,77
2352,26,78
2352,52,79
2352,47,80
2352,9,81
2352,5,82
2352,49,83
2352,3,84
2353,94,1
2353,135,2
2353,51,3
2353,44,4
2353,32,5
2353,73,6
2353,40,7
2353,78,8
2353,54,9
2353,6,10
2353,11,11
2353,18,12
2353,41,13
2353,52,14
2353,55,15
2353,0,16
2353,126,17
2353,111,18
2353,96,19
2353,56,20
2353,114,21
2353,98,22
2353,64,23
2353,134,24
2353,85,25
2353,42,26
2353,8,27
2353,24,28
2353,106,29
2353,89,30
2353,82,31
2353,30,32
2353,13,33
2353,46,34
2353,93,35
2354,34,1
2354,100,2
2354,33,3
2354,70,4
2354,66,5
2354,101,6
2354,4,7
2354,124,8
2354,94,9
2354,81,10
2354,20,11
2354,109,12
2354,14,13
2354,107,14
2354,122,15
2354,36,16
2354,60,17
2354,32,18
2354,63,19
2354,43,20
2354,133,21
2354,68,22
2354,10,23
2354,88,24
2354,115,25
2354,90,26
2354,131,27
2354,54,28
2354,104,29
2354,116,30
2354,11,31
2354,113,32
2354,108,33
2354,117,34
2354,136,35
2354,126,36
2354,52,37
2354,111,38
2354,91,39
2354,28,40
2354,96,41
2354,92,42
2354,56,43
2354,105,44
2354,99,45
2354,9,46
2354,84,47
2354,114,48
2354,53,49
2354,86,50
2354,64,51
2354,31,52
2354,85,53
2354,8,54
2354,24,55
2354,132,56
2354,106,57
2354,89,58
2354,82,59
2354,30,60
2354,13,61
2354,93,62
2354,27,63
2355,34,1
2355,33,2
2355,100,3
2355,4,4
2355,95,5
2355,81,6
2355,14,7
2355,128,8
2355,63,9
2355,88,10
2355,90,11
2355,118,12
2355,6,13
2355,38,14
2355,0,15
2355,91,16
2355,28,17
2355,114,18
2355,57,19
2355,134,20
2355,69,21
2355,21,22
2355,132,23
2355,106,24
2355,103,25
2355,83,26
2355,13,27
2355,79,28
2355,87,29
2355,93,30
2355,19,31
2355,135,32
2355,121,33
2355,43,34
2355,75,35
2355,73,36
2355,68,37
2355,58,38
2355,72,39
2355,108,40
2355,7,41
2355,22,42
2355,31,43
2355,8,44
2355,89,45
2355,110,46
2355,20,47
2355,107,48
2355,25,49
2355,32,50
2355,119,51
2355,54,52
2355,104,53
2355,11,54
2355,77,55
2355,96,56
2355,56,57
2355,92,58
2355,125,59
2355,84,60
2355,97,61
2355,80,62
2355,39,63
2355,30,64
2355,82,65
2355,2,66
2355,74,67
2355,48,68
2355,66,69
2355,101,70
2355,122,71
2355,29,72
2355,40,73
2355,112,74
2355,117,75
2355,41,76
2355,52,77
2355,26,78
2355,9,79
2355,42,80
2355,49,81
2355,3,82
2355,17,83
2356,33,1
2356,34,2
2356,48,3
2356,110,4
2356,19,5
2356,95,6
2356,124,7
2356,20,8
2356,14,9
2356,107,10
2356,102,11
2356,121,12
2356,29,13
2356,128,14
2356,25,15
2356,43,16
2356,59,17
2356,133,18
2356,130,19
2356,78,20
2356,88,21
2356,65,22
2356,90,23
2356,131,24
2356,3,25
2356,108,26
2356,67,27
2356,113,28
2356,77,29
2356,18,30
2356,41,31
2356,52,32
2356,96,33
2356,28,34
2356,92,35
2356,7,36
2356,71,37
2356,99,38
2356,47,39
2356,9,40
2356,114,41
2356,57,42
2356,86,43
2356,5,44
2356,85,45
2356,69,46
2356,15,47
2356,24,48
2356,106,49
2356,103,50
2356,83,51
2356,30,52
2356,39,53
2356,82,54
2356,87,55
2356,93,56
2357,74,1
2357,34,2
2357,50,3
2357,17,4
2357,94,5
2357,107,6
2357,121,7
2357,128,8
2357,63,9
2357,119,10
2357,73,11
2357,78,12
2357,118,13
2357,108,14
2357,126,15
2357,111,16
2357,55,17
2357,7,18
2357,61,19
2357,97,20
2357,80,21
2357,15,22
2357,1,23
2357,46,24
2357,27,25
2358,34,1
2358,33,2
2358,48,3
2358,70,4
2358,66,5
2358,110,6
2358,35,7
2358,101,8
2358,95,9
2358,109,10
2358,36,11
2358,60,12
2358,63,13
2358,43,14
2358,40,15
2358,123,16
2358,58,17
2358,88,18
2358,115,19
2358,12,20
2358,65,21
2358,54,22
2358,16,23
2358,6,24
2358,116,25
2358,112,26
2358,113,27
2358,77,28
2358,41,29
2358,38,30
2358,52,31
2358,27,32
2358,28,33
2358,7,34
2358,71,35
2358,99,36
2358,84,37
2358,114,38
2358,45,39
2358,57,40
2358,97,41
2358,85,42
2358,37,43
2358,24,44
2358,129,45
2358,132,46
2358,103,47
2358,1,48
2358,82,49
2358,49,50
2358,76,51
2358,46,52
2358,83,53
2358,3,54
2358,93,55
2358,17,56
2359,33,1
2359,100,2
2359,50,3
2359,4,4
2359,95,5
2359,81,6
2359,14,7
2359,102,8
2359,36,9
2359,128,10
2359,63,11
2359,88,12
2359,90,13
2359,6,14
2359,67,15
2359,113,16
2359,18,17
2359,38,18
2359,105,19
2359,71,20
2359,114,21
2359,69,22
2359,21,23
2359,83,24
2359,13,25
2359,79,26
2359,19,27
2359,135,28
2359,121,29
2359,60,30
2359,75,31
2359,59,32
2359,73,33
2359,58,34
2359,65,35
2359,72,36
2359,23,37
2359,22,38
2359,62,39
2359,85,40
2359,129,41
2359,89,42
2359,1,43
2359,110,44
2359,94,45
2359,20,46
2359,107,47
2359,44,48
2359,25,49
2359,32,50
2359,133,51
2359,54,52
2359,116,53
2359,104,54
2359,77,55
2359,96,56
2359,56,57
2359,92,58
2359,125,59
2359,53,60
2359,82,61
2359,2,62
2359,70,63
2359,66,64
2359,35,65
2359,29,66
2359,130,67
2359,40,68
2359,123,69
2359,78,70
2359,12,71
2359,117,72
2359,136,73
2359,126,74
2359,52,75
2359,41,76
2359,47,77
2359,9,78
2359,45,79
2359,16,80
2359,17,81
2360,18,1
2360,117,2
2360,74,3
2360,38,4
2360,43,5
2360,63,6
2360,111,7
2360,133,8
2360,68,9
2360,19,10
2360,92,11
2360,95,12
2360,131,13
2360,83,14
2360,79,15
2360,112,16
2360,113,17
2360,60,18
2361,25,1
2361,112,2
2361,133,3
2361,68,4
2361,7,5
2361,95,6
2361,94,7
2361,122,8
2361,3,9
2361,108,10
2361,67,11
2361,121,12
2361,60,13
2361,31,14
2362,74,1
2362,100,2
2362,48,3
2362,70,4
