id_dite,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136
9,2542.1400000000003,2292.1400000000003,2292.1400000000003,2292.1400000000003,2292.1400000000003,2292.1400000000003,2292.1400000000003,2292.1400000000003,2292.1400000000003,2542.1400000000003,2292.1400000000003,2542.1400000000003,2292.1400000000003,2292.1400000000003,2292.1400000000003,2292.1400000000003,2292.1400000000003,2292.1400000000003,2292.1400000000003,2292.1400000000003,2542.1400000000003,2292.1400000000003,2292.1400000000003,2292.1400000000003,2542.1400000000003,2292.1400000000003,2292.1400000000003,2292.1400000000003,2542.1400000000003,2292.1400000000003,2292.1400000000003,2542.1400000000003,2292.1400000000003,2292.1400000000003,2292.1400000000003,2292.1400000000003,2542.1400000000003,2292.1400000000003,2542.1400000000003,2292.1400000000003,2292.1400000000003,2292.1400000000003,2542.1400000000003,2292.1400000000003,2292.1400000000003,3042.1400000000003,2292.1400000000003,2292.1400000000003,2292.1400000000003,2292.1400000000003,2292.1400000000003,2292.1400000000003,2292.1400000000003,2292.1400000000003,2292.1400000000003,2292.1400000000003,2292.1400000000003,2292.1400000000003,2542.1400000000003,2292.1400000000003,2292.1400000000003,2292.1400000000003,2292.1400000000003,2292.1400000000003,2292.1400000000003,2292.1400000000003,2292.1400000000003,2292.1400000000003,2292.1400000000003,2292.1400000000003,2292.1400000000003,2292.1400000000003,2292.1400000000003,2292.1400000000003,2292.1400000000003,2292.1400000000003,2292.1400000000003,2292.1400000000003,2292.1400000000003,2292.1400000000003,2292.1400000000003,2292.1400000000003,2292.1400000000003,2292.1400000000003,2292.1400000000003,2292.1400000000003,2292.1400000000003,2292.1400000000003,2292.1400000000003,2292.1400000000003,2292.1400000000003,2292.1400000000003,2292.1400000000003,2292.1400000000003,2292.1400000000003,2292.1400000000003,2292.1400000000003,2292.1400000000003,2292.1400000000003,2292.1400000000003,2292.1400000000003,2292.1400000000003,2292.1400000000003,2292.1400000000003,2292.1400000000003,2292.1400000000003,2292.1400000000003,2292.1400000000003,2292.1400000000003,2292.1400000000003,2292.1400000000003,2292.1400000000003,2292.1400000000003,2542.1400000000003,2292.1400000000003,2292.1400000000003,2292.1400000000003,2292.1400000000003,2292.1400000000003,2292.1400000000003,2292.1400000000003,2542.1400000000003,2542.1400000000003,2292.1400000000003,2292.1400000000003,2292.1400000000003,2292.1400000000003,2292.1400000000003,2292.1400000000003,2292.1400000000003,2292.1400000000003,2292.1400000000003,2292.1400000000003,2292.1400000000003,2542.1400000000003,3052.1400000000003,3052.1400000000003
10,2251.94,2251.94,2251.94,2251.94,2251.94,2251.94,2251.94,2251.94,2251.94,2251.94,2251.94,2251.94,2251.94,3001.94,2251.94,2251.94,2251.94,2251.94,2251.94,2251.94,2251.94,2251.94,2251.94,2251.94,2251.94,2251.94,2251.94,2251.94,2251.94,2251.94,2251.94,2251.94,2251.94,2251.94,2251.94,2251.94,2251.94,2251.94,2251.94,2251.94,2251.94,2251.94,2251.94,2251.94,2251.94,2251.94,2251.94,2251.94,2251.94,2251.94,2251.94,2251.94,2251.94,2251.94,2251.94,2251.94,2251.94,2251.94,2251.94,2251.94,2251.94,2251.94,2251.94,2251.94,2251.94,2251.94,2251.94,2251.94,2251.94,2251.94,2251.94,2251.94,2251.94,2251.94,2251.94,2251.94,2251.94,2251.94,2251.94,2251.94,2251.94,2251.94,2251.94,2251.94,2251.94,2251.94,2251.94,2251.94,2251.94,2251.94,2251.94,2251.94,2251.94,2251.94,2251.94,2251.94,2251.94,2251.94,2251.94,2251.94,2251.94,2251.94,2251.94,2251.94,2251.94,2251.94,2251.94,2251.94,2251.94,2251.94,2251.94,2251.94,2251.94,2251.94,2251.94,2251.94,2251.94,2251.94,2251.94,2251.94,2251.94,2251.94,2251.94,2251.94,2251.94,2251.94,2251.94,2251.94,2251.94,2251.94,2251.94,2251.94,2251.94,2251.94,2251.94,3011.94,3011.94
11,2330.56,2580.56,2330.56,2330.56,2330.56,2330.56,2330.56,2330.56,2330.56,2330.56,2330.56,2330.56,2330.56,2330.56,2330.56,2330.56,2330.56,2330.56,2330.56,2330.56,2330.56,2330.56,2330.56,2330.56,2330.56,2330.56,2330.56,2330.56,2330.56,2330.56,2330.56,2330.56,2330.56,2330.56,2330.56,2330.56,2330.56,2330.56,2330.56,2330.56,2330.56,2330.56,2330.56,2330.56,2330.56,2330.56,2330.56,2330.56,2330.56,2330.56,2330.56,2330.56,2330.56,2330.56,2330.56,2330.56,2330.56,2330.56,2330.56,2330.56,3080.56,2330.56,2330.56,2330.56,2330.56,2330.56,2580.56,2330.56,2330.56,2330.56,2330.56,2330.56,2330.56,2330.56,2580.56,2330.56,2330.56,2330.56,2330.56,2330.56,2330.56,2330.56,2330.56,2330.56,2330.56,2330.56,2330.56,2330.56,2330.56,2330.56,2330.56,2330.56,2330.56,2330.56,2330.56,2580.56,2330.56,2330.56,2580.56,2330.56,2580.56,2330.56,2330.56,2330.56,2330.56,2580.56,2330.56,2330.56,2330.56,2330.56,2330.56,2330.56,2330.56,2330.56,2330.56,2330.56,2330.56,2330.56,2330.56,2330.56,2330.56,2330.56,2330.56,2330.56,2330.56,2330.56,2330.56,2330.56,2330.56,2330.56,2330.56,2330.56,2330.56,2330.56,2330.56,3090.56,3090.56
12,2372.42,2372.42,2372.42,2372.42,2372.42,2372.42,2372.42,2372.42,2372.42,2372.42,2372.42,2372.42,2372.42,2372.42,2372.42,2372.42,2372.42,2372.42,2372.42,2372.42,2372.42,2372.42,2372.42,2372.42,2372.42,2372.42,2372.42,2372.42,2372.42,2372.42,2372.42,2372.42,2372.42,2372.42,2372.42,2372.42,2372.42,2372.42,2372.42,2372.42,2372.42,2372.42,2372.42,2372.42,2372.42,2372.42,2372.42,2372.42,2372.42,2372.42,2372.42,2372.42,2372.42,2372.42,2372.42,2372.42,2372.42,2372.42,2372.42,2372.42,2372.42,2372.42,2372.42,2372.42,2372.42,2372.42,2372.42,2372.42,2372.42,2372.42,2372.42,2372.42,2372.42,2372.42,2372.42,2372.42,2372.42,2372.42,2372.42,2372.42,2372.42,2372.42,2372.42,2372.42,2372.42,2372.42,2372.42,2372.42,3122.42,2372.42,2372.42,2372.42,2372.42,2372.42,2372.42,2372.42,2622.42,2372.42,2372.42,2372.42,2372.42,2372.42,2372.42,2372.42,2372.42,2372.42,2622.42,2372.42,2372.42,2372.42,2372.42,2372.42,2372.42,2372.42,2372.42,2372.42,2372.42,2372.42,2372.42,2372.42,2372.42,2372.42,2372.42,2372.42,2372.42,2372.42,2372.42,2372.42,2372.42,2372.42,2372.42,2372.42,2372.42,2372.42,2372.42,3132.42,3132.42
13,2294.26,2294.26,2544.26,2294.26,2294.26,2294.26,2294.26,2294.26,2294.26,2294.26,2544.26,2294.26,2294.26,2294.26,2544.26,2294.26,2294.26,2294.26,2294.26,2294.26,2294.26,2544.26,2294.26,2294.26,2294.26,2544.26,2294.26,2294.26,2294.26,2294.26,2544.26,2294.26,2294.26,2294.26,2544.26,2294.26,2294.26,2294.26,2294.26,2294.26,2544.26,2294.26,2294.26,2294.26,2294.26,2294.26,2544.26,2294.26,2544.26,2294.26,2544.26,2294.26,2294.26,2544.26,2544.26,2544.26,2294.26,2294.26,2294.26,2294.26,2294.26,2294.26,2294.26,2294.26,2294.26,2294.26,2294.26,3044.26,2294.26,2294.26,2294.26,2294.26,2294.26,2294.26,2294.26,2294.26,2294.26,2294.26,2294.26,2294.26,2294.26,2294.26,2544.26,2294.26,2294.26,2294.26,2294.26,2294.26,2294.26,2294.26,2294.26,2294.26,2294.26,2294.26,2294.26,2294.26,2294.26,2294.26,2294.26,2294.26,2294.26,2294.26,2294.26,2294.26,2294.26,2294.26,2294.26,2294.26,2294.26,2294.26,2294.26,2544.26,2294.26,2294.26,2294.26,2544.26,2544.26,2294.26,2294.26,2544.26,2544.26,2294.26,2294.26,2544.26,2544.26,2294.26,2294.26,2294.26,2294.26,2294.26,2294.26,2294.26,2544.26,2294.26,2294.26,3054.26,3054.26
14,252.32,252.32,252.32,252.32,252.32,252.32,252.32,252.32,252.32,252.32,252.32,252.32,252.32,252.32,252.32,252.32,752.32,252.32,252.32,252.32,252.32,252.32,252.32,502.32,252.32,252.32,502.32,252.32,252.32,252.32,252.32,252.32,252.32,252.32,252.32,252.32,252.32,252.32,252.32,502.32,252.32,252.32,252.32,252.32,252.32,252.32,252.32,252.32,252.32,252.32,252.32,252.32,252.32,252.32,252.32,252.32,502.32,502.32,252.32,252.32,252.32,252.32,252.32,252.32,252.32,252.32,252.32,252.32,252.32,252.32,252.32,252.32,252.32,252.32,252.32,252.32,252.32,252.32,252.32,252.32,252.32,252.32,252.32,252.32,252.32,252.32,252.32,252.32,252.32,252.32,252.32,252.32,252.32,252.32,252.32,252.32,252.32,252.32,252.32,252.32,252.32,252.32,252.32,252.32,252.32,252.32,252.32,252.32,252.32,252.32,252.32,252.32,252.32,252.32,252.32,252.32,252.32,252.32,252.32,252.32,252.32,252.32,252.32,252.32,252.32,252.32,252.32,252.32,252.32,252.32,252.32,252.32,252.32,252.32,252.32,1012.32,1012.32
15,251.4,251.4,501.4,251.4,251.4,251.4,251.4,251.4,251.4,251.4,501.4,251.4,251.4,251.4,501.4,251.4,251.4,251.4,251.4,251.4,251.4,501.4,251.4,251.4,251.4,501.4,251.4,251.4,251.4,251.4,501.4,251.4,251.4,251.4,501.4,251.4,251.4,251.4,251.4,251.4,501.4,251.4,251.4,251.4,251.4,251.4,501.4,251.4,501.4,251.4,501.4,251.4,251.4,501.4,501.4,501.4,251.4,251.4,251.4,251.4,251.4,251.4,251.4,251.4,251.4,251.4,251.4,501.4,251.4,251.4,251.4,251.4,251.4,251.4,251.4,251.4,251.4,251.4,251.4,251.4,251.4,251.4,501.4,251.4,251.4,251.4,251.4,251.4,251.4,251.4,251.4,251.4,251.4,251.4,251.4,251.4,251.4,251.4,251.4,251.4,251.4,251.4,251.4,251.4,251.4,251.4,251.4,251.4,251.4,251.4,251.4,501.4,251.4,251.4,251.4,751.4,501.4,251.4,251.4,501.4,501.4,251.4,251.4,501.4,501.4,251.4,251.4,251.4,251.4,251.4,251.4,251.4,501.4,251.4,251.4,1011.4,1011.4
16,2250.0,2250.0,2500.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2500.0,2250.0,2250.0,2250.0,2500.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2500.0,2250.0,2250.0,2250.0,2500.0,2250.0,2250.0,2250.0,2250.0,2500.0,2250.0,2250.0,2250.0,2500.0,2250.0,2250.0,2250.0,2250.0,2250.0,2500.0,2250.0,2250.0,2250.0,2250.0,2250.0,2500.0,2250.0,2500.0,2250.0,2500.0,2250.0,2250.0,2500.0,2500.0,2500.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2500.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2500.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2500.0,2250.0,2250.0,2250.0,3000.0,2500.0,2250.0,2250.0,2500.0,2500.0,2250.0,2250.0,2500.0,2500.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2500.0,2250.0,2250.0,3010.0,3010.0
17,2331.3,2331.3,2581.3,2331.3,2331.3,2331.3,2331.3,2331.3,2331.3,2331.3,2581.3,2331.3,2331.3,2331.3,2581.3,2331.3,2331.3,2331.3,2331.3,2331.3,2331.3,2581.3,2331.3,2331.3,2331.3,2581.3,2331.3,2331.3,2331.3,2331.3,2581.3,2331.3,2331.3,2331.3,3081.3,2331.3,2331.3,2331.3,2331.3,2331.3,2581.3,2331.3,2331.3,2331.3,2331.3,2331.3,2581.3,2331.3,2581.3,2331.3,2581.3,2331.3,2331.3,2581.3,2581.3,2581.3,2331.3,2331.3,2331.3,2331.3,2331.3,2331.3,2331.3,2331.3,2331.3,2331.3,2331.3,2581.3,2331.3,2331.3,2331.3,2331.3,2331.3,2331.3,2331.3,2331.3,2331.3,2331.3,2331.3,2331.3,2331.3,2331.3,2581.3,2331.3,2331.3,2331.3,2331.3,2331.3,2331.3,2331.3,2331.3,2331.3,2331.3,2331.3,2331.3,2331.3,2331.3,2331.3,2331.3,2331.3,2331.3,2331.3,2331.3,2331.3,2331.3,2331.3,2331.3,2331.3,2331.3,2331.3,2331.3,2581.3,2331.3,2331.3,2331.3,2581.3,2581.3,2331.3,2331.3,2581.3,2581.3,2331.3,2331.3,2581.3,2581.3,2331.3,2331.3,2331.3,2331.3,2331.3,2331.3,2331.3,2581.3,2331.3,2331.3,3091.3,3091.3
18,250.6,250.6,250.6,250.6,250.6,250.6,250.6,250.6,250.6,250.6,250.6,250.6,250.6,250.6,250.6,250.6,250.6,250.6,250.6,250.6,250.6,250.6,250.6,250.6,250.6,250.6,250.6,250.6,250.6,250.6,250.6,250.6,250.6,250.6,250.6,250.6,250.6,250.6,250.6,250.6,250.6,250.6,250.6,250.6,250.6,250.6,250.6,250.6,250.6,250.6,250.6,250.6,250.6,250.6,250.6,250.6,250.6,250.6,250.6,250.6,250.6,250.6,250.6,250.6,750.6,250.6,250.6,250.6,250.6,250.6,250.6,250.6,250.6,250.6,250.6,250.6,250.6,250.6,250.6,250.6,250.6,250.6,250.6,250.6,250.6,250.6,250.6,250.6,250.6,250.6,250.6,250.6,250.6,250.6,250.6,250.6,250.6,250.6,250.6,250.6,250.6,250.6,250.6,250.6,250.6,250.6,250.6,250.6,250.6,250.6,250.6,250.6,250.6,250.6,250.6,250.6,250.6,250.6,250.6,250.6,250.6,250.6,250.6,250.6,250.6,250.6,250.6,250.6,250.6,250.6,250.6,250.6,250.6,250.6,250.6,1010.6,1010.6
19,2293.06,2543.06,2293.06,2293.06,2293.06,2293.06,2293.06,2293.06,2293.06,2293.06,2293.06,2293.06,2293.06,2293.06,2293.06,2293.06,2293.06,2293.06,2293.06,2293.06,2293.06,2293.06,2293.06,2293.06,2293.06,2293.06,2293.06,2293.06,2293.06,2293.06,2293.06,2293.06,2293.06,2293.06,2293.06,2293.06,2293.06,2293.06,2293.06,2293.06,2293.06,2293.06,2293.06,2293.06,2293.06,2293.06,2293.06,2293.06,2293.06,2293.06,2293.06,2293.06,2293.06,2293.06,2293.06,2293.06,2293.06,2293.06,2293.06,2293.06,2543.06,2293.06,2293.06,2293.06,2293.06,2293.06,2543.06,2293.06,2293.06,2293.06,2293.06,2293.06,2293.06,2293.06,2543.06,2293.06,2293.06,2293.06,2293.06,2293.06,2293.06,2293.06,2293.06,2293.06,2293.06,2293.06,2293.06,2293.06,2293.06,2293.06,2293.06,2293.06,2293.06,2293.06,2293.06,2543.06,2293.06,2293.06,3043.06,2293.06,2543.06,2293.06,2293.06,2293.06,2293.06,2543.06,2293.06,2293.06,2293.06,2293.06,2293.06,2293.06,2293.06,2293.06,2293.06,2293.06,2293.06,2293.06,2293.06,2293.06,2293.06,2293.06,2293.06,2293.06,2293.06,2293.06,2293.06,2293.06,2293.06,2293.06,2293.06,2293.06,2293.06,2293.06,2293.06,3053.06,3053.06
20,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1750.0,1250.0,1250.0,1500.0,1250.0,1250.0,1250.0,1500.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1500.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1500.0,1250.0,1250.0,1250.0,1250.0,1500.0,1250.0,1250.0,1500.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1500.0,1250.0,1250.0,1250.0,1250.0,2010.0,2010.0
21,2370.58,2370.58,2370.58,2620.58,2370.58,2370.58,2370.58,2370.58,2620.58,2370.58,2370.58,2370.58,2370.58,2370.58,2370.58,2370.58,2370.58,2370.58,2370.58,2370.58,2370.58,2370.58,2370.58,2370.58,2370.58,2370.58,2370.58,2620.58,2370.58,2370.58,2370.58,2370.58,2370.58,2370.58,2370.58,2370.58,2370.58,2370.58,2370.58,2370.58,2370.58,2370.58,2370.58,2370.58,2370.58,2370.58,2370.58,2370.58,2370.58,2370.58,2370.58,2370.58,2370.58,2370.58,2370.58,2370.58,2370.58,2370.58,2370.58,2370.58,2370.58,2370.58,2370.58,2370.58,2370.58,2370.58,2370.58,2370.58,2370.58,2370.58,2370.58,2370.58,2370.58,2370.58,2370.58,2370.58,2370.58,2370.58,2370.58,2370.58,2370.58,2370.58,2370.58,2370.58,2370.58,2370.58,2370.58,2370.58,2370.58,2370.58,2370.58,2370.58,2370.58,2370.58,2370.58,2370.58,2370.58,2370.58,2370.58,2370.58,2370.58,2370.58,2370.58,2370.58,2370.58,2370.58,2370.58,2370.58,2370.58,2370.58,2370.58,2370.58,2370.58,2370.58,2370.58,2370.58,2370.58,3120.58,2370.58,2370.58,2370.58,2370.58,2370.58,2370.58,2370.58,2370.58,2370.58,2370.58,2370.58,2370.58,2370.58,2370.58,2370.58,2370.58,2370.58,3130.58,3130.58
22,2374.24,2374.24,2374.24,2374.24,2374.24,2374.24,2374.24,2374.24,2374.24,2374.24,2374.24,2374.24,2374.24,2374.24,2374.24,2374.24,2374.24,2374.24,2374.24,2374.24,2374.24,2374.24,2374.24,2374.24,2374.24,2374.24,2374.24,2374.24,2374.24,2374.24,2374.24,2374.24,2374.24,2374.24,2374.24,2374.24,2374.24,2374.24,2374.24,2374.24,2374.24,2374.24,2374.24,2374.24,2374.24,2374.24,2374.24,2374.24,2374.24,2374.24,2374.24,2374.24,2374.24,2374.24,2374.24,2374.24,2374.24,2374.24,2374.24,2374.24,2374.24,2374.24,2374.24,2374.24,2374.24,2374.24,2374.24,2374.24,2374.24,2624.24,2374.24,2374.24,2624.24,2374.24,2374.24,2374.24,2624.24,2374.24,2374.24,2374.24,2374.24,2374.24,2374.24,2374.24,2374.24,2374.24,2374.24,2374.24,2374.24,2374.24,2374.24,2374.24,2624.24,2374.24,2374.24,2374.24,2374.24,2374.24,2374.24,3124.24,2374.24,2374.24,2374.24,2374.24,2624.24,2374.24,2374.24,2624.24,2374.24,2374.24,2374.24,2374.24,2374.24,2374.24,2374.24,2374.24,2374.24,2374.24,2374.24,2374.24,2374.24,2374.24,2374.24,2374.24,2374.24,2374.24,2374.24,2374.24,2374.24,2374.24,2624.24,2374.24,2374.24,2374.24,2374.24,3134.24,3134.24
23,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2500.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2500.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,3000.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2500.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2500.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,3010.0,3010.0
24,2370.0,2370.0,2370.0,2620.0,2370.0,2370.0,2370.0,2370.0,2620.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2620.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,3120.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,3130.0,3130.0
25,2253.1400000000003,2253.1400000000003,2253.1400000000003,2253.1400000000003,2253.1400000000003,2253.1400000000003,2253.1400000000003,2253.1400000000003,2253.1400000000003,2253.1400000000003,2253.1400000000003,2253.1400000000003,2253.1400000000003,2253.1400000000003,2253.1400000000003,2253.1400000000003,2253.1400000000003,2253.1400000000003,2253.1400000000003,2253.1400000000003,2253.1400000000003,2253.1400000000003,2253.1400000000003,2253.1400000000003,2253.1400000000003,2253.1400000000003,2253.1400000000003,2253.1400000000003,2253.1400000000003,2253.1400000000003,2253.1400000000003,2253.1400000000003,2253.1400000000003,2253.1400000000003,2253.1400000000003,2253.1400000000003,2253.1400000000003,2253.1400000000003,2253.1400000000003,2253.1400000000003,2253.1400000000003,2253.1400000000003,2253.1400000000003,2253.1400000000003,2253.1400000000003,2253.1400000000003,2253.1400000000003,2253.1400000000003,2253.1400000000003,2253.1400000000003,2253.1400000000003,2253.1400000000003,2253.1400000000003,2253.1400000000003,2253.1400000000003,2253.1400000000003,2253.1400000000003,2253.1400000000003,2253.1400000000003,2253.1400000000003,2253.1400000000003,2253.1400000000003,2253.1400000000003,2253.1400000000003,2253.1400000000003,2253.1400000000003,2253.1400000000003,2253.1400000000003,2253.1400000000003,2503.1400000000003,2253.1400000000003,2253.1400000000003,2503.1400000000003,2253.1400000000003,2253.1400000000003,2253.1400000000003,2503.1400000000003,2253.1400000000003,2253.1400000000003,2253.1400000000003,2253.1400000000003,2253.1400000000003,2253.1400000000003,2253.1400000000003,2253.1400000000003,2253.1400000000003,2253.1400000000003,2253.1400000000003,2253.1400000000003,2253.1400000000003,2253.1400000000003,2253.1400000000003,2503.1400000000003,2253.1400000000003,2253.1400000000003,2253.1400000000003,2253.1400000000003,2253.1400000000003,2253.1400000000003,2503.1400000000003,2253.1400000000003,2253.1400000000003,2253.1400000000003,2253.1400000000003,3003.1400000000003,2253.1400000000003,2253.1400000000003,2503.1400000000003,2253.1400000000003,2253.1400000000003,2253.1400000000003,2253.1400000000003,2253.1400000000003,2253.1400000000003,2253.1400000000003,2253.1400000000003,2253.1400000000003,2253.1400000000003,2253.1400000000003,2253.1400000000003,2253.1400000000003,2253.1400000000003,2253.1400000000003,2253.1400000000003,2253.1400000000003,2253.1400000000003,2253.1400000000003,2253.1400000000003,2253.1400000000003,2253.1400000000003,2503.1400000000003,2253.1400000000003,2253.1400000000003,2253.1400000000003,2253.1400000000003,3013.1400000000003,3013.1400000000003
26,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1500.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1500.0,1250.0,1250.0,1750.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1500.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1500.0,1500.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,2010.0,2010.0
27,251.76,251.76,251.76,251.76,251.76,251.76,251.76,501.76,251.76,251.76,251.76,251.76,251.76,251.76,251.76,251.76,251.76,251.76,251.76,251.76,251.76,251.76,251.76,251.76,251.76,251.76,251.76,251.76,251.76,251.76,251.76,251.76,251.76,251.76,251.76,251.76,251.76,251.76,251.76,251.76,251.76,251.76,251.76,251.76,751.76,251.76,251.76,251.76,251.76,251.76,251.76,501.76,251.76,251.76,251.76,251.76,251.76,251.76,251.76,251.76,251.76,251.76,251.76,251.76,251.76,251.76,251.76,251.76,501.76,251.76,251.76,251.76,251.76,251.76,251.76,251.76,251.76,251.76,251.76,251.76,251.76,251.76,251.76,251.76,251.76,251.76,251.76,251.76,251.76,251.76,251.76,251.76,251.76,251.76,251.76,251.76,251.76,251.76,251.76,251.76,251.76,251.76,251.76,251.76,251.76,251.76,251.76,251.76,251.76,251.76,251.76,251.76,251.76,251.76,251.76,251.76,251.76,251.76,251.76,251.76,251.76,251.76,251.76,251.76,251.76,251.76,251.76,251.76,501.76,251.76,251.76,251.76,251.76,251.76,251.76,1011.76,1011.76
